fluorescence_intensity,colorimetric_index,spr_signal_strength,leaf_temperature,chlorophyll_content,moisture_level,light_absorption_ratio,volatile_organic_compounds,plant_health_status
39.42070948376522,0.5100497033391157,94.94948823486148,16.610351991025176,54.731952557020385,22.389927189523526,0.6856604235735843,20.744365461185488,3
36.12705856264965,0.5835405656027233,60.44337491450743,25.0511953631313,55.32080767298432,25.07156823986656,0.6656475609895702,17.271092325939648,3
51.27902703008728,0.5323900419522387,123.8988025060894,26.518736018280567,32.299349991512244,29.354066420416203,0.6814646117747696,9.175218389377871,3
46.01048924874695,0.48370203561727254,76.01973013994709,21.853794962991426,47.927106842132595,32.53292206790923,0.7112108007178872,20.030418363322077,3
62.40061074711918,0.5231025945332295,76.0353196124355,30.319561092503662,44.38316257956172,24.409050778889174,0.6994964087663614,18.154561694073823,3
31.21149052516596,0.6622592181258283,81.18577230723429,21.102759663074025,41.16690139270797,29.496736791264553,0.6539289800635713,2.6004634265875417,3
40.39732253945134,0.5166775675462529,55.57406577370198,31.42918082076276,24.057347791071344,28.31344601381769,0.657065824384833,17.871672945035872,3
56.08102704105557,0.5252212564803354,116.07878315251193,24.739507845032236,18.576032400521143,33.994215249809564,0.6803282171757165,28.082998479895696,3
55.62008252443713,0.7230690553625565,109.57089914379571,24.327530880700582,40.37767237718642,25.258092432202023,0.7308123183756272,13.822720252595463,3
44.97650611206439,0.6982422653107555,93.88061063653187,26.16517591358042,31.44935591921718,26.68451771016227,0.6784763706247569,14.35128472318468,3
55.19572082519451,0.5567556050878422,96.53950415731218,23.931340439525776,34.630727460477026,35.81847180293879,0.6481187744787068,4.674842487765053,3
49.461890164317715,0.41384681394602785,98.0067245908641,23.203205551195907,42.92800148485858,23.355496395293333,0.6674127893514494,8.879997836550238,3
65.64591930747518,0.692056682710184,129.590027341619,29.7831773764682,24.31023500003084,29.70262382929043,0.8170858070059855,18.83484822548284,1
53.69517248939703,0.6241945725003515,73.93610914633213,22.920529448477208,24.672315869959665,33.236453829314534,0.7623841157510406,6.651262976995788,3
58.18649124028342,0.6175635277739843,109.64288182315363,24.78349491911925,43.954429227286624,28.985610369036635,0.7078841142512476,15.178911470727376,0
51.466577817323994,0.64149695226059,96.75413745597535,27.711520092530776,28.762146748521047,36.28341969058132,0.6098103441407117,16.49967960313575,3
46.94183463058512,0.5272495280173086,138.69669507429748,27.83029828903546,31.233630301925658,27.068739741195614,0.7344089651095763,19.964935890888725,1
49.6185029640275,0.6344590888807232,75.24066406159677,21.958410750145635,53.3453019104342,26.007627645260868,0.7692025266799964,16.791431215687407,3
50.826971302707335,0.49130856575053705,105.77636447782105,25.077730489271406,39.64918217587905,27.51307993497531,0.6916893538724197,15.478672422869163,2
52.840720923598816,0.7118171176772228,100.34933961845233,24.38366297913878,43.67620267890521,32.5886321367634,0.7397152985295243,12.345472528387338,3
36.30781305777401,0.6095642457802509,84.84194992007461,25.10149165470587,38.45480070609797,30.273954376840138,0.6722796251199721,19.07063354307204,3
51.03173906259387,0.6085553904396171,131.3011712585585,22.280345393493114,38.758330873570706,25.06876482369165,0.741886343736644,17.36256513482978,1
35.83480310346784,0.6422711364415837,94.65772430074234,33.74447664154193,37.2158492275114,21.807088505587842,0.6967279958652165,19.235290314085013,3
17.994128158198716,0.6994434454972848,83.67528133889363,26.08117090817136,23.742186380310073,29.164112190735647,0.6219025744881839,3.8029348542421477,3
48.73556853134612,0.7276931546145028,127.3467586814181,34.09111105502354,32.30865816220585,29.986670659212756,0.6663096576584041,13.148440247645638,3
47.092723731347384,0.5955527803573548,123.47008887400153,26.667422974262898,38.494955101553266,27.777101917897912,0.7744801557868128,22.527585163375218,1
44.35883439716087,0.6952182490404931,121.19044515894522,29.393661711860112,37.0332923938234,25.122954209586137,0.7273720781955416,21.00558917554799,3
59.85033569474154,0.7117106442785924,89.81055347014785,27.194214486120416,48.88711697238307,26.10701025654391,0.686164772668951,16.405597800737617,3
65.67271190774181,0.5203869215394452,115.95212906858893,26.786942549467714,53.64801501968127,33.0726698424882,0.6949924089526692,10.034841091472432,0
55.81888808735232,0.7327041380287058,75.67688110238727,35.34090568923844,35.236411730203635,27.136690852940255,0.701423680549928,11.7409915630567,3
40.81379454726707,0.585253146954105,95.3180536206084,23.080099431898013,30.54603716154393,28.837302852981818,0.6444627106160673,17.554387807468906,3
48.25874032178671,0.6357548548781162,98.0888860009781,18.836138750521847,33.99994940033035,27.419082116866832,0.6838593425781159,11.880201812636713,3
61.34305551990535,0.6218104460813088,111.9864316000121,31.419938965099487,33.768155094424,36.35657481149409,0.7561152715839772,19.588215086579478,1
45.56144673698939,0.6357426729004533,84.67753960411883,30.49656231416974,54.61570092097384,25.637884358344987,0.7209131251194605,21.068758813017485,3
28.49169376238038,0.5336701278454952,93.34429747050909,25.474642026588608,26.210413404991318,28.85451124261971,0.7027385320018253,13.835329276785513,3
52.93863467422948,0.556058507661783,72.53449917892844,18.018629299721024,31.072834827721067,29.81020926318764,0.6624187211692072,13.970333728105873,3
36.61776128359067,0.5514289352855483,100.04582347398195,26.307558626734956,35.80871693990171,35.50014636812575,0.6411715776399722,16.47771998007134,3
36.91249411397869,0.6443867891662292,125.49669393090602,24.930247085219527,42.11598177373861,20.036396522706504,0.7403401462308941,7.7508146289428295,1
56.99330920489821,0.6257399869253797,107.59416738491166,34.313176654814875,33.96151799234669,28.2903730806444,0.7320945162729366,16.526939846671937,3
56.15509386033983,0.4704675925633914,109.32403953359825,23.758595583650667,49.199544978821514,31.84355647872489,0.672716586891654,15.773776108116818,0
49.729838456079854,0.6157709572033631,71.78833353695576,27.576524030076904,30.526289408196984,35.21268839609398,0.7393927102290773,24.58502505037717,3
50.72793024377214,0.5608497313416952,72.5860692098356,14.356301903216018,45.74511319312963,31.66660430338703,0.6970183492813132,8.661826238147313,3
37.679735629308645,0.6671344428222475,81.67662670763477,27.72844785833777,49.156104434327865,26.72873868157455,0.6544653377075237,9.688408511957931,3
39.557711916518464,0.6721067527914046,94.84094748959593,28.518131069832705,41.05718456768448,31.326394943521297,0.664553881139583,17.56910848638678,3
63.003386690211656,0.4518444518894134,104.64904279687309,15.55345038335701,38.59180558717224,32.32777984633913,0.6875705878462091,12.261654905726804,3
46.29803319130872,0.7000940088011899,116.85422901710855,30.380081912801106,26.13160986155011,24.935598123576224,0.7002157120888243,22.788947891354113,1
50.27761223317535,0.5830616681070049,95.52258502968955,19.996322680833213,25.711451101290184,30.630778829878054,0.6229283751241794,16.760662213906958,3
58.401884734820996,0.6917355468723048,133.05037375612474,24.108183334565762,37.76470682305879,28.63577845859428,0.6404348855448131,14.102610542464381,1
55.71739131604247,0.606492839971445,90.5473819495256,20.361580051200313,43.099838250633006,37.18772626577562,0.7304969829564442,14.84438845957602,3
42.39325914063092,0.5887671902269579,82.33609622648468,30.368425023504074,45.63989217480048,29.52602453013077,0.7781265591748946,21.73555530850679,3
53.70465524508178,0.6365637995890077,140.4890057392831,20.986397724800042,33.84021106234166,36.764024459962044,0.633769071827519,7.912937313211102,1
41.85496407315595,0.6857325200771781,59.173060027463926,30.925952994594276,41.996311977793724,35.12539106341131,0.6656143296516819,13.212428217235027,3
57.88334517897651,0.5708708413078131,64.3309657933939,27.884801525696272,35.813570492284114,27.948526119159958,0.7300337542451144,12.548478070460469,3
48.31062883493583,0.48947692374545304,110.233939061278,18.79528874002771,42.41499098918281,32.19582017534773,0.6868705710980368,21.220895685671916,3
37.30519326476001,0.653350216366992,72.56020780495719,24.36611011797742,32.34127956869232,27.855154381272136,0.6962729039626065,20.80208379402841,3
52.91609987244338,0.554585394559138,88.94945814871996,29.37724899006771,17.215284565177047,26.40083294831446,0.7340530626147244,17.558613544615092,3
39.60508834814531,0.6634510406834797,134.95667313127487,17.241442017642925,25.561421639091094,22.837887755325006,0.6221274428088543,17.306736793967488,1
39.49286590479433,0.6285103804354472,94.41004404681573,32.47579696610873,56.57920256548218,30.98497935853921,0.752505201962763,19.019112363399856,3
38.81503646325213,0.5433875956592622,126.98983580862829,25.62718292638674,35.191363922417665,22.369059347980574,0.7371542513022439,21.6049422072913,1
51.568801127104024,0.5919371587471405,99.18214496495268,30.774227708348093,34.67496415096937,28.06288314628743,0.7241820716162785,22.581099300093832,3
37.736629211862144,0.664080424858206,116.86898924667159,16.009733896922317,18.665274986390482,25.52316756386228,0.7253517360042795,23.383663333314892,3
59.02862854006513,0.31012716499799425,73.81095537138044,16.1267825206335,29.924016458687383,32.76608897764525,0.6433951057640391,16.265277549613774,3
60.48882524746788,0.5568363470875849,130.60124729338418,29.061555041268093,41.415675794133996,23.34825843919864,0.7649017190957761,11.368568122544621,1
55.313487842139565,0.6689967606487843,79.46112270127794,23.008869750136064,18.86161177334248,27.85011339262172,0.5985551692016331,20.231028796102834,3
54.11542505134798,0.6490227453540438,134.5000543737148,19.346801041392336,38.785891415963235,44.43427463466584,0.7548425994434229,18.56718289964109,1
65.80472210220198,0.5357217542585647,104.40262173199784,27.04669524911663,34.53222051390932,29.502298030904853,0.6441612715721801,21.5285986973029,3
50.96761384720935,0.6367050294866176,128.18894965528102,23.221055088401656,32.64199271521681,35.5495655196498,0.7000265329679817,25.436026944795184,1
53.850072342492005,0.5216911899854618,114.79741986575456,26.624216384569998,36.84384069676273,28.32968184335908,0.7531036903294199,24.55759346191194,1
48.27584207113733,0.6115615582415959,132.60151150245508,23.27093828040833,31.053896269670123,35.390870184685966,0.7545757082095033,11.940963210253496,1
63.93229200318175,0.6534853876100097,110.42202101635226,18.506225921289083,40.35109513583505,22.65008491768163,0.6637589024179341,11.906717030486993,1
59.95727314822204,0.4814967257818228,111.71295854516647,28.98406875636876,44.45116554940256,23.945809152887144,0.6150687815206585,10.107547165012994,3
38.23794240055905,0.49576808534097083,85.29772348822998,20.822297774928973,57.7080907320493,25.44353114197634,0.713081513701725,17.485837305288694,2
53.1860176266447,0.7329705437094609,129.21628540806054,28.927828370996878,34.29238751404946,33.393432401189095,0.7657795756014756,18.89002646848697,1
62.624774660719375,0.5643487425466172,144.91548657103857,18.306580292976474,41.44872695446744,29.457269099029695,0.6324181809028134,20.851994309402766,1
45.263285753235785,0.6464274567866152,94.26840766486525,21.521837555626124,44.96743005747151,29.600885482473085,0.6962315073711971,22.70766822857634,3
58.87684409102917,0.3904931062068583,91.62470162639812,24.028376673927607,44.56088220895836,26.464979059099985,0.6507662938831662,16.62810311706654,3
34.043551189177386,0.4984139010733043,99.00145139657802,21.354551553607056,41.81992463985613,34.102410949298104,0.710309987907244,13.74323984599949,3
46.76362562940586,0.3849554652598963,81.59570304956584,26.3486076527467,26.28301258926806,26.981860178189795,0.7616695164918269,17.174268742784367,3
